data,Overall,Sebha_idp,Aljufra_idp,Aljufra_non_displaced,Tripoli_idp,Wadi Ashshati_non_displaced,Wadi Ashshati_idp,Aljfara_non_displaced,Sebha_non_displaced,Tripoli_non_displaced,Aljfara_idp,Ejdabia_non_displaced,Tripoli_returnee,Alkufra_idp,Sirt_non_displaced,Ghat_non_displaced,Derna_returnee,Al Jabal Al Gharbi_non_displaced,Azzawya_non_displaced,Zwara_non_displaced,Ejdabia_idp,Alkufra_non_displaced,Al Jabal Al Gharbi_idp,Sirt_returnee,Sirt_idp,Murzuq_non_displaced,Sebha_returnee,Misrata_non_displaced,Misrata_idp,Ghat_idp,Zwara_idp,Murzuq_idp,Al Jabal Al Gharbi_returnee,Alkufra_returnee,Benghazi_returnee,Benghazi_idp,Derna_non_displaced,Benghazi_non_displaced,Azzawya_idp,Aljfara_returnee,Derna_idp,Murzuq_returnee,Azzawya_returnee,Ubari_non_displaced,Ubari_idp,Zwara_returnee,Ghat_returnee,Misrata_returnee,Wadi Ashshati_returnee,Ubari_returnee,Ejdabia_returnee,Sebha,Aljufra,Tripoli,Wadi Ashshati,Aljfara,Ejdabia,Alkufra,Sirt,Ghat,Derna,Al Jabal Al Gharbi,Azzawya,Zwara,Murzuq,Misrata,Benghazi,Ubari
Albrayga,0.0778970201393757,0,0,NA,0,NA,0,NA,NA,NA,0.925925925925926,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0.925925925925926,0,0,0,0,0,0,0,0,0,0,0,0
Algurdha Ashshati,0.0611994514680164,0.892857142857143,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.892857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algatroun,0.0552924206612651,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,2.29885057471264,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29885057471264,0,0,0
Brak,0.0530721915040082,0,0,NA,0,NA,8.23529411764706,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,8.23529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0
Gemienis,0.052315660125885,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0.892857142857143,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.892857142857143,0,0,0,0,0
Rigdaleen,0.052315660125885,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0.892857142857143,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.892857142857143,0,0,0,0,0
Azzintan,0.052315660125885,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0.892857142857143,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.892857142857143,0,0,0,0,0
Hai Alandalus,0.0425437571530437,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0.925925925925926,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.925925925925926,0,0,0,0,0,0
"Nesma
",0.0425437571530437,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0.925925925925926,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.925925925925926,0,0,0,0,0,0
Suq Aljumaa,0.0411814404886152,0,0,NA,0,NA,1.17647058823529,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0.980392156862745,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0.980392156862745,0,0,0,0
Janzour,0.0335996988451855,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0.980392156862745,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.980392156862745,0,0,0,0
Taraghin,0.0276462103306326,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,1.14942528735632,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14942528735632,0,0,0
Umm arrazam,0.0148632775763124,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,2.4390243902439,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.4390243902439,0,0,0,0,0,0,0
Alqubba,0.0148632775763124,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,2.4390243902439,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.4390243902439,0,0,0,0,0,0,0
Edri,0.00758174164342974,0,0,NA,0,NA,1.17647058823529,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0
What are the main reasons why your household left its baladiya of origin?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Problems accessing housing,2.63505665325969,10.7142857142857,1.2987012987013,NA,5.15463917525773,NA,1.17647058823529,NA,NA,NA,1.85185185185185,NA,0,0.970873786407767,NA,NA,5.60747663551402,NA,NA,NA,18.9189189189189,NA,5.55555555555556,0.862068965517241,1.88679245283019,NA,4.34782608695652,NA,2.58620689655172,0.900900900900901,7.84313725490196,4.59770114942529,0.925925925925926,0,1.68067226890756,0,NA,NA,3.57142857142857,0,0,7.69230769230769,3.50877192982456,NA,1.96078431372549,2.83018867924528,0,0,0,1.75438596491228,1.66666666666667,9.87876948158086,1.2987012987013,2.17695051522364,1.0006280092108,1.4003339257823,18.2965432965433,0.807748077165553,0.984468566332481,0.804040463941726,5.44246495327103,2.96229373410582,3.5689633012682,4.48253765218606,4.84360899648612,2.01555929352397,1.4733192561313,1.77616254382165
Flooding or other natural disaster,1.54067750907194,0,0,NA,0,NA,2.35294117647059,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0.943396226415094,NA,0,NA,0,90.0900900900901,0,0,0,0,0,0.87719298245614,NA,NA,0,0,0,0,0,NA,13.7254901960784,0,87.1794871794872,0,0,0,0,0,0,0,2.0012560184216,0,0,0,0.112685346782284,89.7771563706835,0,0,0,0,0,0,0.108223721580596,1.44814249747289
Prefer not to answer,0.819609981046838,0,0,NA,1.03092783505155,NA,1.17647058823529,NA,NA,NA,0,NA,7.75862068965517,1.94174757281553,NA,NA,0,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,0,0.980392156862745,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0.943396226415094,0,0,2.77777777777778,0.87719298245614,0,0,0,4.9173249309926,1.41581187635196,0,0,1.61549615433111,0,0,0,0,0,0.955590683779971,0,0,0,0.784642522091331
No opportunity for work,2.8956446259547,8.92857142857143,0,NA,11.340206185567,NA,8.23529411764706,NA,NA,NA,0,NA,3.44827586206897,5.8252427184466,NA,NA,1.86915887850467,NA,NA,NA,3.6036036036036,NA,0.925925925925926,3.44827586206897,5.66037735849057,NA,2.17391304347826,NA,2.58620689655172,0.900900900900901,0.980392156862745,18.3908045977011,0,11.25,0.840336134453782,1.75438596491228,NA,NA,0,0,0,46.1538461538462,0,NA,2.94117647058824,0,0,0,0,6.14035087719298,1.66666666666667,8.04210908411628,0,6.7812621681355,7.00439606447561,0,3.53372853372853,6.73670761883747,3.71250357176535,0.804040463941726,1.81415498442368,0.407273561635978,0,0.32315312016923,20.5969492827612,2.01555929352397,0.953107071226839,5.8028139040978
Got evicted from dwelling                         ,11.1519074622698,33.9285714285714,1.2987012987013,NA,18.5567010309278,NA,49.4117647058824,NA,NA,NA,14.8148148148148,NA,0.862068965517241,3.88349514563107,NA,NA,9.34579439252336,NA,NA,NA,23.4234234234234,NA,24.0740740740741,19.8275862068966,65.0943396226415,NA,2.17391304347826,NA,23.2758620689655,0,17.6470588235294,3.44827586206897,63.8888888888889,0,0,4.3859649122807,NA,NA,5.35714285714286,6.06060606060606,3.65853658536585,2.56410256410256,7.01754385964912,NA,11.7647058823529,12.2641509433962,0,0.917431192660551,0,22.8070175438596,0,29.7611794873972,1.2987012987013,8.33501461346597,42.0263763868537,12.6803664370315,22.5784225784226,3.23099230866221,25.2345400016396,0,9.17843498309399,46.3761257385418,5.42247251639266,14.0384444899858,3.37801647719444,18.3424652073158,0.54111860790298,21.6419705722085
Other (specify),0.252690135031924,0,0,NA,0,NA,1.17647058823529,NA,NA,NA,0,NA,2.58620689655172,0,NA,NA,0,NA,NA,NA,0,NA,0.925925925925926,0,0,NA,4.34782608695652,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,5.55555555555556,0,0,0.570596451603317,0,1.49397827598262,1.83099574349313,0,0,0,0,0,0,0.407273561635978,0,0,0,0,0,0
Dwelling destroyed ,17.6996060915734,50.8928571428571,89.6103896103896,NA,24.7422680412371,NA,52.9411764705882,NA,NA,NA,25,NA,0,11.6504854368932,NA,NA,5.60747663551402,NA,NA,NA,51.3513513513513,NA,26.8518518518519,23.2758620689655,36.7924528301887,NA,1.08695652173913,NA,12.0689655172414,4.5045045045045,6.86274509803922,8.04597701149425,20.3703703703704,0,18.4873949579832,24.5614035087719,NA,NA,7.14285714285714,2.02020202020202,93.9024390243902,0,3.50877192982456,NA,16.6666666666667,5.66037735849057,1.28205128205128,0,8.33333333333333,14.9122807017544,3.33333333333333,44.3564710052942,89.6103896103896,10.4493624730735,46.2738120159096,19.3970730083188,49.6190996190996,9.69297692598663,24.8903710892427,4.15804217230438,8.20573985164501,23.2212853018222,6.99987147355568,6.05669722284905,7.40661660913609,9.40594336977853,19.2367760217009,15.097381622484
No security/conflict in the area,78.9484151287881,83.9285714285714,42.8571428571429,NA,78.3505154639175,NA,49.4117647058824,NA,NA,NA,80.5555555555556,NA,79.3103448275862,84.4660194174757,NA,NA,71.0280373831776,NA,NA,NA,75.6756756756757,NA,89.8148148148148,77.5862068965517,63.2075471698113,NA,97.8260869565217,NA,71.551724137931,4.5045045045045,81.3725490196078,90.8045977011494,89.8148148148148,100,82.3529411764706,77.1929824561403,NA,NA,93.75,95.959595959596,3.65853658536585,69.2307692307692,89.4736842105263,NA,70.5882352941177,88.6792452830189,8.97435897435897,99.0825688073395,63.8888888888889,80.7017543859649,98.3333333333333,85.752442229232,42.8571428571429,78.9049816281997,51.5756053311004,84.3113637587704,76.4930514930515,87.0760307653511,75.8687267835252,4.98508128787887,69.0455494690753,89.8148148148148,93.5817453115547,86.2708399534557,89.0902687102111,77.6264162056363,81.7163310495259,79.6347020194059
Problems accessing healthcare,8.71801508160946,11.6071428571429,0,NA,22.680412371134,NA,2.35294117647059,NA,NA,NA,0.925925925925926,NA,5.17241379310345,10.6796116504854,NA,NA,6.54205607476635,NA,NA,NA,17.1171171171171,NA,1.85185185185185,6.03448275862069,8.49056603773585,NA,2.17391304347826,NA,0.862068965517241,0,0.980392156862745,25.2873563218391,0.925925925925926,23.75,12.6050420168067,0.87719298245614,NA,NA,0,0,0,61.5384615384615,0,NA,4.90196078431373,0,3.84615384615385,5.5045871559633,25,10.5263157894737,1.66666666666667,10.3691523416107,0,12.5665388189492,5.73791082269207,0.700166962891151,16.5597415597416,12.8756915111587,6.32785323041594,0.413519557787248,6.34954244548287,1.3331994875619,0,0.32315312016923,28.1679911016945,1.88644249144168,11.1581181425653,9.93290401419344
Presence of explosive hazards,5.02635440911346,20.5357142857143,0,NA,11.340206185567,NA,3.52941176470588,NA,NA,NA,10.1851851851852,NA,0,0.970873786407767,NA,NA,34.5794392523364,NA,NA,NA,13.5135135135135,NA,4.62962962962963,0.862068965517241,1.88679245283019,NA,11.9565217391304,NA,0,0,3.92156862745098,0,3.7037037037037,0,0.840336134453782,0.87719298245614,NA,NA,1.78571428571429,1.01010101010101,3.65853658536585,0,0,NA,2.94117647058824,6.60377358490566,0,0,0,4.3859649122807,0,19.4098052160327,0,4.789291133492,3.00188402763241,7.94811909693151,13.026013026013,0.807748077165553,0.984468566332481,0,33.6695272728136,4.11097726533968,1.71545408614374,5.71967542595211,0,0,0.844883349646243,4.23352885991513
Problems accessing water,3.14046961554958,3.57142857142857,1.2987012987013,NA,2.06185567010309,NA,1.17647058823529,NA,NA,NA,0.925925925925926,NA,0,0,NA,NA,7.47663551401869,NA,NA,NA,13.5135135135135,NA,4.62962962962963,0,0.943396226415094,NA,1.08695652173913,NA,0.862068965517241,0,2.94117647058824,4.59770114942529,0,0,4.20168067226891,0,NA,NA,1.78571428571429,0,0,5.12820512820513,0,NA,0,0,0,0,2.77777777777778,12.280701754386,0,3.24537345622668,1.2987012987013,0.870780206089454,1.41581187635196,0.700166962891151,13.026013026013,0,0.112685346782284,0,7.2566199376947,2.03636780817989,1.71545408614374,0.969459360507689,4.63985678035,0.671853097841323,3.68329814032824,10.9849953092786
Problems accessing education,7.10868878863289,12.5,3.8961038961039,NA,16.4948453608247,NA,1.17647058823529,NA,NA,NA,1.85185185185185,NA,5.17241379310345,1.94174757281553,NA,NA,0.934579439252336,NA,NA,NA,14.4144144144144,NA,2.77777777777778,4.31034482758621,3.77358490566038,NA,0,NA,0,0,1.96078431372549,12.6436781609195,0,8.75,12.6050420168067,0,NA,NA,1.78571428571429,0,0,20.5128205128205,0,NA,0,0.943396226415094,0,3.6697247706422,8.33333333333333,4.3859649122807,0,10.8595352016405,3.8961038961039,9.95419820068088,2.24617961063429,1.4003339257823,13.8944138944139,3.08566660887656,4.2462307509687,0,0.907077492211838,1.22182068490793,1.71545408614374,1.2787438039492,13.2689866863028,0.809726262400239,11.0498944209847,3.92321261045666
Threat of violence on the household,10.7697826887974,56.25,19.4805194805195,NA,6.18556701030928,NA,41.1764705882353,NA,NA,NA,15.7407407407407,NA,5.17241379310345,1.94174757281553,NA,NA,54.2056074766355,NA,NA,NA,22.5225225225225,NA,20.3703703703704,0.862068965517241,2.83018867924528,NA,61.9565217391304,NA,18.1034482758621,1.8018018018018,26.4705882352941,55.1724137931034,14.8148148148148,0,0,2.63157894736842,NA,NA,8.92857142857143,10.1010101010101,3.65853658536585,71.7948717948718,8.7719298245614,NA,43.1372549019608,16.9811320754717,0,0.917431192660551,0,14.9122807017544,0,56.9989078427294,19.4805194805195,5.60029717023361,35.0219803223781,14.365663420438,21.7100217100217,1.61549615433111,1.09715391311476,1.60808092788345,52.7181546092622,17.2584561846307,8.9224082531705,20.1090103895625,56.4932902287445,14.3113466202678,0.324671164741788,17.8902278676103
Don't know,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Problems accessing electricity or energy,6.76788807957439,3.57142857142857,3.8961038961039,NA,7.21649484536082,NA,2.35294117647059,NA,NA,NA,1.85185185185185,NA,0.862068965517241,0.970873786407767,NA,NA,13.0841121495327,NA,NA,NA,11.7117117117117,NA,2.77777777777778,0,3.77358490566038,NA,0,NA,0.862068965517241,0,2.94117647058824,9.19540229885057,1.85185185185185,18.75,10.9243697478992,0,NA,NA,1.78571428571429,0,0,25.6410256410256,0,NA,5.88235294117647,0,0,0,8.33333333333333,25.4385964912281,1.66666666666667,3.10272434332585,3.8961038961039,3.54572347997396,3.24680761984509,1.4003339257823,11.3493363493363,3.95811333690581,0.450741387129135,0,12.6990848909657,2.25912541348783,1.71545408614374,0.969459360507689,10.5022268575167,0.671853097841323,9.57657516485342,23.3752656395656
What are the main reasons why your household has not returned to its baladiya of origin?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don't know,0.12745484834374,0,0,NA,0,NA,1.17647058823529,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0.87719298245614,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0.87719298245614,0
No security/conflict in the area                       ,56.7742521983861,41.9642857142857,42.8571428571429,NA,71.1340206185567,NA,44.7058823529412,NA,NA,NA,65.7407407407407,NA,NA,84.4660194174757,NA,NA,NA,NA,NA,NA,53.1531531531532,NA,83.3333333333333,NA,57.5471698113208,NA,NA,NA,64.6551724137931,3.6036036036036,85.2941176470588,87.3563218390805,NA,NA,NA,10.5263157894737,NA,NA,89.2857142857143,NA,4.8780487804878,NA,NA,NA,66.6666666666667,NA,NA,NA,NA,NA,NA,41.9642857142857,42.8571428571429,71.1340206185567,44.7058823529412,65.7407407407407,53.1531531531532,84.4660194174757,57.5471698113208,3.6036036036036,4.8780487804878,83.3333333333333,89.2857142857143,85.2941176470588,87.3563218390805,64.6551724137931,10.5263157894737,66.6666666666667
Flooding or other natural disaster,5.54188352556593,0,0,NA,5.15463917525773,NA,2.35294117647059,NA,NA,NA,0,NA,NA,0.970873786407767,NA,NA,NA,NA,NA,NA,0.900900900900901,NA,0.925925925925926,NA,0,NA,NA,NA,0,87.3873873873874,0,0,NA,NA,NA,2.63157894736842,NA,NA,0,NA,0,NA,NA,NA,10.7843137254902,NA,NA,NA,NA,NA,NA,0,0,5.15463917525773,2.35294117647059,0,0.900900900900901,0.970873786407767,0,87.3873873873874,0,0.925925925925926,0,0,0,0,2.63157894736842,10.7843137254902
Prefer not to answer,0.537453711738445,0,0,NA,1.03092783505155,NA,1.17647058823529,NA,NA,NA,0,NA,NA,1.94174757281553,NA,NA,NA,NA,NA,NA,0,NA,0.925925925925926,NA,0.943396226415094,NA,NA,NA,0.862068965517241,1.8018018018018,0,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1.03092783505155,1.17647058823529,0,0,1.94174757281553,0.943396226415094,1.8018018018018,0,0.925925925925926,0,0,0,0.862068965517241,0,0
Threat of violence on the household,18.8886083919307,66.9642857142857,22.0779220779221,NA,5.15463917525773,NA,45.8823529411765,NA,NA,NA,20.3703703703704,NA,NA,1.94174757281553,NA,NA,NA,NA,NA,NA,18.018018018018,NA,32.4074074074074,NA,7.54716981132075,NA,NA,NA,29.3103448275862,0.900900900900901,33.3333333333333,56.3218390804598,NA,NA,NA,1.75438596491228,NA,NA,10.7142857142857,NA,6.09756097560976,NA,NA,NA,43.1372549019608,NA,NA,NA,NA,NA,NA,66.9642857142857,22.0779220779221,5.15463917525773,45.8823529411765,20.3703703703704,18.018018018018,1.94174757281553,7.54716981132075,0.900900900900901,6.09756097560976,32.4074074074074,10.7142857142857,33.3333333333333,56.3218390804598,29.3103448275862,1.75438596491228,43.1372549019608
Problems accessing housing,9.14692224839212,36.6071428571429,2.5974025974026,NA,12.3711340206186,NA,2.35294117647059,NA,NA,NA,17.5925925925926,NA,NA,0.970873786407767,NA,NA,NA,NA,NA,NA,10.8108108108108,NA,12.037037037037,NA,1.88679245283019,NA,NA,NA,1.72413793103448,0.900900900900901,11.7647058823529,3.44827586206897,NA,NA,NA,0.87719298245614,NA,NA,6.25,NA,0,NA,NA,NA,1.96078431372549,NA,NA,NA,NA,NA,NA,36.6071428571429,2.5974025974026,12.3711340206186,2.35294117647059,17.5925925925926,10.8108108108108,0.970873786407767,1.88679245283019,0.900900900900901,0,12.037037037037,6.25,11.7647058823529,3.44827586206897,1.72413793103448,0.87719298245614,1.96078431372549
Loss of documentation has restricted movement,1.13968800198045,0,0,NA,5.15463917525773,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,1.14942528735632,NA,NA,NA,0,NA,NA,1.78571428571429,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,5.15463917525773,0,0,0,0,0,0,0,0,1.78571428571429,0,1.14942528735632,0,0,0
Dwelling damaged or destroyed,42.5498405366746,58.9285714285714,89.6103896103896,NA,19.5876288659794,NA,63.5294117647059,NA,NA,NA,29.6296296296296,NA,NA,16.504854368932,NA,NA,NA,NA,NA,NA,72.0720720720721,NA,33.3333333333333,NA,68.8679245283019,NA,NA,NA,42.2413793103448,10.8108108108108,20.5882352941176,14.9425287356322,NA,NA,NA,89.4736842105263,NA,NA,13.3928571428571,NA,96.3414634146341,NA,NA,NA,28.4313725490196,NA,NA,NA,NA,NA,NA,58.9285714285714,89.6103896103896,19.5876288659794,63.5294117647059,29.6296296296296,72.0720720720721,16.504854368932,68.8679245283019,10.8108108108108,96.3414634146341,33.3333333333333,13.3928571428571,20.5882352941176,14.9425287356322,42.2413793103448,89.4736842105263,28.4313725490196
Problems accessing healthcare,14.8404980474295,30.3571428571429,0,NA,47.4226804123711,NA,4.70588235294118,NA,NA,NA,2.77777777777778,NA,NA,7.76699029126214,NA,NA,NA,NA,NA,NA,8.10810810810811,NA,2.77777777777778,NA,13.2075471698113,NA,NA,NA,0,0.900900900900901,2.94117647058824,27.5862068965517,NA,NA,NA,4.3859649122807,NA,NA,3.57142857142857,NA,0,NA,NA,NA,5.88235294117647,NA,NA,NA,NA,NA,NA,30.3571428571429,0,47.4226804123711,4.70588235294118,2.77777777777778,8.10810810810811,7.76699029126214,13.2075471698113,0.900900900900901,0,2.77777777777778,3.57142857142857,2.94117647058824,27.5862068965517,0,4.3859649122807,5.88235294117647
Presence of explosive hazards,5.67883956130028,23.2142857142857,0,NA,8.24742268041237,NA,2.35294117647059,NA,NA,NA,7.40740740740741,NA,NA,0,NA,NA,NA,NA,NA,NA,6.30630630630631,NA,8.33333333333333,NA,0.943396226415094,NA,NA,NA,0.862068965517241,0,2.94117647058824,0,NA,NA,NA,4.3859649122807,NA,NA,1.78571428571429,NA,1.21951219512195,NA,NA,NA,1.96078431372549,NA,NA,NA,NA,NA,NA,23.2142857142857,0,8.24742268041237,2.35294117647059,7.40740740740741,6.30630630630631,0,0.943396226415094,0,1.21951219512195,8.33333333333333,1.78571428571429,2.94117647058824,0,0.862068965517241,4.3859649122807,1.96078431372549
Problems accessing water,3.60880779019026,12.5,1.2987012987013,NA,0,NA,2.35294117647059,NA,NA,NA,5.55555555555556,NA,NA,0,NA,NA,NA,NA,NA,NA,5.40540540540541,NA,13.8888888888889,NA,1.88679245283019,NA,NA,NA,0.862068965517241,0.900900900900901,5.88235294117647,4.59770114942529,NA,NA,NA,3.50877192982456,NA,NA,3.57142857142857,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,12.5,1.2987012987013,0,2.35294117647059,5.55555555555556,5.40540540540541,0,1.88679245283019,0.900900900900901,0,13.8888888888889,3.57142857142857,5.88235294117647,4.59770114942529,0.862068965517241,3.50877192982456,0
Problems accessing education,11.8027598296518,28.5714285714286,3.8961038961039,NA,38.1443298969072,NA,5.88235294117647,NA,NA,NA,0.925925925925926,NA,NA,2.9126213592233,NA,NA,NA,NA,NA,NA,8.10810810810811,NA,3.7037037037037,NA,4.71698113207547,NA,NA,NA,0.862068965517241,0.900900900900901,3.92156862745098,12.6436781609195,NA,NA,NA,2.63157894736842,NA,NA,4.46428571428571,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,28.5714285714286,3.8961038961039,38.1443298969072,5.88235294117647,0.925925925925926,8.10810810810811,2.9126213592233,4.71698113207547,0.900900900900901,0,3.7037037037037,4.46428571428571,3.92156862745098,12.6436781609195,0.862068965517241,2.63157894736842,0
Other (specify),0.66196129219461,1.78571428571429,0,NA,0,NA,1.17647058823529,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,1.8018018018018,NA,0.925925925925926,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,2.63157894736842,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1.78571428571429,0,0,1.17647058823529,0,1.8018018018018,0,0,0,0,0.925925925925926,0,0,0,0,2.63157894736842,0
No opportunity for work,10.2364719345969,25,0,NA,25.7731958762887,NA,17.6470588235294,NA,NA,NA,2.77777777777778,NA,NA,2.9126213592233,NA,NA,NA,NA,NA,NA,11.7117117117117,NA,1.85185185185185,NA,16.0377358490566,NA,NA,NA,3.44827586206897,0.900900900900901,2.94117647058824,16.0919540229885,NA,NA,NA,2.63157894736842,NA,NA,0.892857142857143,NA,0,NA,NA,NA,1.96078431372549,NA,NA,NA,NA,NA,NA,25,0,25.7731958762887,17.6470588235294,2.77777777777778,11.7117117117117,2.9126213592233,16.0377358490566,0.900900900900901,0,1.85185185185185,0.892857142857143,2.94117647058824,16.0919540229885,3.44827586206897,2.63157894736842,1.96078431372549
Problems accessing electricity or energy,4.97290024564445,11.6071428571429,3.8961038961039,NA,6.18556701030928,NA,5.88235294117647,NA,NA,NA,7.40740740740741,NA,NA,0,NA,NA,NA,NA,NA,NA,4.5045045045045,NA,12.962962962963,NA,4.71698113207547,NA,NA,NA,0,0,3.92156862745098,6.89655172413793,NA,NA,NA,5.26315789473684,NA,NA,0.892857142857143,NA,0,NA,NA,NA,4.90196078431373,NA,NA,NA,NA,NA,NA,11.6071428571429,3.8961038961039,6.18556701030928,5.88235294117647,7.40740740740741,4.5045045045045,0,4.71698113207547,0,0,12.962962962963,0.892857142857143,3.92156862745098,6.89655172413793,0,5.26315789473684,4.90196078431373
