"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"dependent.var1162","4. Casual or daily labour","Displacement_status",NA,"non_displaced",1000,510.213456924654,1.13686837721616e-13,2000,"mantika_label","Benghazi"
"dependent.var2154","4. Casual or daily labour","Displacement_status",NA,"returnee",300,510.213456924654,-700,1300,"mantika_label","Benghazi"
"dependent.var477","4. Casual or daily labour","Displacement_status",NA,"idp",150,119.900162377294,-85,385,"mantika_label","Ubari"
"dependent.var1163","4. Casual or daily labour","Displacement_status",NA,"non_displaced",80,25.5106728462327,30,130,"mantika_label","Ubari"
"dependent.var478","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",1000,178.574709923629,650,1350,"mantika_label","Sebha"
"dependent.var1164","5. Income from own business or commerce","Displacement_status",NA,"idp",700,102.042691384931,500,900,"mantika_label","Sebha"
"dependent.var2155","5. Income from own business or commerce","Displacement_status",NA,"returnee",1200,255.106728462327,700,1700,"mantika_label","Sebha"
"dependent.var479","5. Income from own business or commerce",NA,NA,"NA",NA,NA,NA,NA,"mantika_label","Aljufra"
"dependent.var480","5. Income from own business or commerce","Displacement_status",NA,"returnee",4000,3061.28074154792,-2000,10000,"mantika_label","Tripoli"
"dependent.var1165","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",2450,1479.6190250815,-450,5350,"mantika_label","Tripoli"
"dependent.var2156","5. Income from own business or commerce","Displacement_status",NA,"idp",0,867.362876771912,-1700,1700,"mantika_label","Tripoli"
"dependent.var481","5. Income from own business or commerce","Displacement_status",NA,"returnee",500,114.798027808047,275,725,"mantika_label","Wadi Ashshati"
"dependent.var1166","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",800,637.766821155818,-450,2050,"mantika_label","Wadi Ashshati"
"dependent.var2157","5. Income from own business or commerce","Displacement_status",NA,"idp",100,102.042691384931,-100,300,"mantika_label","Wadi Ashshati"
"dependent.var482","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",2000,510.213456924654,1000,3000,"mantika_label","Aljfara"
"dependent.var1167","5. Income from own business or commerce","Displacement_status",NA,"returnee",1800,752.564848963865,325,3275,"mantika_label","Aljfara"
"dependent.var2158","5. Income from own business or commerce","Displacement_status",NA,"idp",1200,1530.64037077396,-1800,4200,"mantika_label","Aljfara"
"dependent.var483","5. Income from own business or commerce","Displacement_status",NA,"idp",800,127.553364231163,550,1050,"mantika_label","Ejdabia"
"dependent.var1168","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",2000,867.362876771912,300,3700,"mantika_label","Ejdabia"
"dependent.var2159","5. Income from own business or commerce","Displacement_status",NA,"returnee",400,0,400,400,"mantika_label","Ejdabia"
"dependent.var484","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",650,395.415429116607,-125,1425,"mantika_label","Alkufra"
"dependent.var1169","5. Income from own business or commerce","Displacement_status",NA,"returnee",700,204.085382769862,300,1100,"mantika_label","Alkufra"
"dependent.var2160","5. Income from own business or commerce","Displacement_status",NA,"idp",500,765.320185386981,-1000,2000,"mantika_label","Alkufra"
"dependent.var485","5. Income from own business or commerce","Displacement_status",NA,"idp",800,76.5320185386981,650,950,"mantika_label","Sirt"
"dependent.var486","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",0,127.553364231163,-250,250,"mantika_label","Ghat"
"dependent.var1170","5. Income from own business or commerce","Displacement_status",NA,"returnee",1000,0,1000,1000,"mantika_label","Ghat"
"dependent.var2161","5. Income from own business or commerce","Displacement_status",NA,"idp",0,127.553364231163,-250,250,"mantika_label","Ghat"
"dependent.var487","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",1500,637.766821155818,250,2750,"mantika_label","Al Jabal Al Gharbi"
"dependent.var1171","5. Income from own business or commerce","Displacement_status",NA,"returnee",1000,204.085382769862,600,1400,"mantika_label","Al Jabal Al Gharbi"
"dependent.var2162","5. Income from own business or commerce","Displacement_status",NA,"idp",2000,765.320185386981,500,3500,"mantika_label","Al Jabal Al Gharbi"
"dependent.var488","5. Income from own business or commerce","Displacement_status",NA,"returnee",350,497.458120501538,-625,1325,"mantika_label","Derna"
"dependent.var1172","5. Income from own business or commerce","Displacement_status",NA,"idp",400,178.574709923629,50,750,"mantika_label","Derna"
"dependent.var2163","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Derna"
"dependent.var489","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",2000,433.681438385956,1150,2850,"mantika_label","Azzawya"
"dependent.var1173","5. Income from own business or commerce","Displacement_status",NA,"returnee",700,318.883410577909,75.0000000000001,1325,"mantika_label","Azzawya"
"dependent.var2164","5. Income from own business or commerce","Displacement_status",NA,"idp",1200,510.213456924654,200,2200,"mantika_label","Azzawya"
"dependent.var490","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",1000,201.534315485238,605,1395,"mantika_label","Zwara"
"dependent.var1174","5. Income from own business or commerce","Displacement_status",NA,"idp",500,382.660092693491,-250,1250,"mantika_label","Zwara"
"dependent.var2165","5. Income from own business or commerce","Displacement_status",NA,"returnee",700,255.106728462327,200,1200,"mantika_label","Zwara"
"dependent.var491","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",400,336.740881570272,-260,1060,"mantika_label","Murzuq"
"dependent.var1175","5. Income from own business or commerce","Displacement_status",NA,"idp",500,216.840719192978,75.0000000000001,925,"mantika_label","Murzuq"
"dependent.var2166","5. Income from own business or commerce","Displacement_status",NA,"returnee",800,548.479466194003,-275,1875,"mantika_label","Murzuq"
"dependent.var492","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",0,433.681438385956,-850,850,"mantika_label","Misrata"
"dependent.var1176","5. Income from own business or commerce","Displacement_status",NA,"idp",0,127.553364231163,-250,250,"mantika_label","Misrata"
"dependent.var493","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Benghazi"
"dependent.var1177","5. Income from own business or commerce","Displacement_status",NA,"idp",1500,1862.27911777499,-2150,5150,"mantika_label","Benghazi"
"dependent.var2167","5. Income from own business or commerce","Displacement_status",NA,"returnee",500,637.766821155818,-750,1750,"mantika_label","Benghazi"
"dependent.var494","5. Income from own business or commerce","Displacement_status",NA,"non_displaced",1000,408.170765539723,200,1800,"mantika_label","Ubari"
"dependent.var1178","5. Income from own business or commerce","Displacement_status",NA,"idp",400,178.574709923629,50,750,"mantika_label","Ubari"
"dependent.var2168","5. Income from own business or commerce","Displacement_status",NA,"returnee",500,173.472575354382,160,840,"mantika_label","Ubari"
"dependent.var495","6. Remittances","Displacement_status",NA,"idp",0,357.149419847258,-700,700,"mantika_label","Sebha"
"dependent.var1179","6. Remittances","Displacement_status",NA,"non_displaced",2400,765.320185386981,900,3900,"mantika_label","Sebha"
"dependent.var2169","6. Remittances","Displacement_status",NA,"returnee",0,510.213456924654,-1000,1000,"mantika_label","Sebha"
"dependent.var496","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljufra"
"dependent.var1180","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljufra"
"dependent.var497","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Tripoli"
"dependent.var1181","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Tripoli"
"dependent.var2170","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Tripoli"
"dependent.var498","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var1182","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var2171","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var499","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljfara"
"dependent.var1183","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljfara"
"dependent.var2172","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Aljfara"
"dependent.var500","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var1184","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var2173","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var501","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Alkufra"
"dependent.var1185","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Alkufra"
"dependent.var2174","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Alkufra"
"dependent.var502","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sirt"
"dependent.var1186","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sirt"
"dependent.var2175","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sirt"
"dependent.var503","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ghat"
"dependent.var1187","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ghat"
"dependent.var2176","6. Remittances","Displacement_status",NA,"returnee",0,25.5106728462327,-50,50,"mantika_label","Ghat"
"dependent.var504","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var1188","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var2177","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var505","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Derna"
"dependent.var1189","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Derna"
"dependent.var2178","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Derna"
"dependent.var506","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Azzawya"
"dependent.var1190","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Azzawya"
"dependent.var2179","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Azzawya"
"dependent.var507","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Zwara"
"dependent.var1191","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Zwara"
"dependent.var2180","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Zwara"
"dependent.var508","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Murzuq"
"dependent.var1192","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Murzuq"
"dependent.var2181","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Murzuq"
"dependent.var509","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Misrata"
"dependent.var1193","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Misrata"
"dependent.var2182","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Misrata"
"dependent.var510","6. Remittances","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Benghazi"
"dependent.var1194","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Benghazi"
"dependent.var2183","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Benghazi"
"dependent.var511","6. Remittances","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ubari"
"dependent.var1195","6. Remittances","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ubari"
"dependent.var2184","6. Remittances","Displacement_status",NA,"returnee",200,89.2873549618145,25,375,"mantika_label","Ubari"
"dependent.var512","7. Support from family and friends (not including remittances)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sebha"
"dependent.var1196","7. Support from family and friends (not including remittances)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sebha"
"dependent.var2185","7. Support from family and friends (not including remittances)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sebha"
"dependent.var513","7. Support from family and friends (not including remittances)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljufra"
"dependent.var1197","7. Support from family and friends (not including remittances)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljufra"
"dependent.var514","7. Support from family and friends (not including remittances)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Tripoli"
