"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"dependent.var1914","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Ejdabia_idp",40,12.7553364231164,15,65,NA,NA
"dependent.var2014","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Alkufra_non_displaced",100,5.10213456924654,90,110,NA,NA
"dependent.var2118","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Al Jabal Al Gharbi_idp",45,2.55106728462327,40,50,NA,NA
"dependent.var2216","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Sirt_returnee",50,15.3064037077396,20,80,NA,NA
"dependent.var2314","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Sirt_idp",50,10.2042691384931,30,70,NA,NA
"dependent.var2414","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Murzuq_non_displaced",60,12.7553364231164,35,85,NA,NA
"dependent.var2514","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Sebha_returnee",95,5.10213456924654,85,105,NA,NA
"dependent.var2614","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Misrata_non_displaced",25,1.27553364231164,22.5,27.5,NA,NA
"dependent.var2714","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Misrata_idp",20,2.55106728462327,15,25,NA,NA
"dependent.var2814","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Ghat_idp",100,0,100,100,NA,NA
"dependent.var2914","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Zwara_idp",30,12.7553364231164,5,55,NA,NA
"dependent.var3014","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Murzuq_idp",100,5.10213456924654,90,110,NA,NA
"dependent.var3118","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Al Jabal Al Gharbi_returnee",60,3.82660092693491,52.5,67.5,NA,NA
"dependent.var3216","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Alkufra_returnee",100,5.10213456924654,90,110,NA,NA
"dependent.var3314","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Benghazi_returnee",30,3.82660092693491,22.5,37.5,NA,NA
"dependent.var3414","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Benghazi_idp",50,12.7553364231164,25,75,NA,NA
"dependent.var3514","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Derna_non_displaced",70,7.65320185386981,55,85,NA,NA
"dependent.var3614","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Benghazi_non_displaced",40,2.55106728462327,35,45,NA,NA
"dependent.var3714","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Azzawya_idp",100,0,100,100,NA,NA
"dependent.var3814","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Aljfara_returnee",60,1.27553364231164,57.5,62.5,NA,NA
"dependent.var3914","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Derna_idp",70,2.55106728462327,65,75,NA,NA
"dependent.var4014","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Murzuq_returnee",120,20.4085382769862,80,160,NA,NA
"dependent.var4118","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Azzawya_returnee",100,0,100,100,NA,NA
"dependent.var4215","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Ubari_non_displaced",50,2.55106728462327,45,55,NA,NA
"dependent.var4314","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Ubari_idp",50,0,50,50,NA,NA
"dependent.var4413","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Zwara_returnee",50,2.55106728462327,45,55,NA,NA
"dependent.var4512","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Ghat_returnee",50,5.10213456924654,40,60,NA,NA
"dependent.var4612","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Misrata_returnee",15,0,15,15,NA,NA
"dependent.var4712","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Wadi Ashshati_returnee",100,6.37766821155818,87.5,112.5,NA,NA
"dependent.var4812","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Ubari_returnee",65,2.55106728462327,60,70,NA,NA
"dependent.var4912","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","strata.names",NA,"Ejdabia_returnee",50,5.10213456924654,40,60,NA,NA
"dependent.var290","6. Utilities (electricity and gas connections)","strata.names",NA,"Sebha_idp",0,0,0,0,NA,NA
"dependent.var1102","6. Utilities (electricity and gas connections)","strata.names",NA,"Aljufra_idp",40,0,40,40,NA,NA
"dependent.var2100","6. Utilities (electricity and gas connections)","strata.names",NA,"Aljufra_non_displaced",40,0,40,40,NA,NA
"dependent.var390","6. Utilities (electricity and gas connections)","strata.names",NA,"Tripoli_idp",0,0,0,0,NA,NA
"dependent.var480","6. Utilities (electricity and gas connections)","strata.names",NA,"Wadi Ashshati_non_displaced",0,0,0,0,NA,NA
"dependent.var524","6. Utilities (electricity and gas connections)","strata.names",NA,"Wadi Ashshati_idp",0,0,0,0,NA,NA
"dependent.var624","6. Utilities (electricity and gas connections)","strata.names",NA,"Aljfara_non_displaced",15,1.27553364231164,12.5,17.5,NA,NA
"dependent.var721","6. Utilities (electricity and gas connections)","strata.names",NA,"Sebha_non_displaced",0,0,0,0,NA,NA
"dependent.var818","6. Utilities (electricity and gas connections)","strata.names",NA,"Tripoli_non_displaced",0,0,0,0,NA,NA
"dependent.var916","6. Utilities (electricity and gas connections)","strata.names",NA,"Aljfara_idp",0,2.55106728462327,-5,5,NA,NA
"dependent.var1015","6. Utilities (electricity and gas connections)","strata.names",NA,"Ejdabia_non_displaced",0,0,0,0,NA,NA
"dependent.var1119","6. Utilities (electricity and gas connections)","strata.names",NA,"Tripoli_returnee",0,0,0,0,NA,NA
"dependent.var1217","6. Utilities (electricity and gas connections)","strata.names",NA,"Alkufra_idp",0,0,0,0,NA,NA
"dependent.var1315","6. Utilities (electricity and gas connections)","strata.names",NA,"Sirt_non_displaced",0,0,0,0,NA,NA
"dependent.var1415","6. Utilities (electricity and gas connections)","strata.names",NA,"Ghat_non_displaced",10,16.5819373500513,-22.5,42.5,NA,NA
"dependent.var1515","6. Utilities (electricity and gas connections)","strata.names",NA,"Derna_returnee",50,0,50,50,NA,NA
"dependent.var1615","6. Utilities (electricity and gas connections)","strata.names",NA,"Al Jabal Al Gharbi_non_displaced",0,3.82660092693491,-7.5,7.5,NA,NA
"dependent.var1715","6. Utilities (electricity and gas connections)","strata.names",NA,"Azzawya_non_displaced",0,0,0,0,NA,NA
"dependent.var1815","6. Utilities (electricity and gas connections)","strata.names",NA,"Zwara_non_displaced",20,5.10213456924654,10,30,NA,NA
"dependent.var1915","6. Utilities (electricity and gas connections)","strata.names",NA,"Ejdabia_idp",0,1.27553364231164,-2.5,2.5,NA,NA
"dependent.var2015","6. Utilities (electricity and gas connections)","strata.names",NA,"Alkufra_non_displaced",0,0,0,0,NA,NA
"dependent.var2119","6. Utilities (electricity and gas connections)","strata.names",NA,"Al Jabal Al Gharbi_idp",0,0,0,0,NA,NA
"dependent.var2217","6. Utilities (electricity and gas connections)","strata.names",NA,"Sirt_returnee",0,7.65320185386981,-15,15,NA,NA
"dependent.var2315","6. Utilities (electricity and gas connections)","strata.names",NA,"Sirt_idp",0,0,0,0,NA,NA
"dependent.var2415","6. Utilities (electricity and gas connections)","strata.names",NA,"Murzuq_non_displaced",0,0,0,0,NA,NA
"dependent.var2515","6. Utilities (electricity and gas connections)","strata.names",NA,"Sebha_returnee",0,0,0,0,NA,NA
"dependent.var2615","6. Utilities (electricity and gas connections)","strata.names",NA,"Misrata_non_displaced",0,0,0,0,NA,NA
"dependent.var2715","6. Utilities (electricity and gas connections)","strata.names",NA,"Misrata_idp",0,0,0,0,NA,NA
"dependent.var2815","6. Utilities (electricity and gas connections)","strata.names",NA,"Ghat_idp",35,17.8574709923629,0,70,NA,NA
"dependent.var2915","6. Utilities (electricity and gas connections)","strata.names",NA,"Zwara_idp",10,8.92873549618145,-7.5,27.5,NA,NA
"dependent.var3015","6. Utilities (electricity and gas connections)","strata.names",NA,"Murzuq_idp",0,0,0,0,NA,NA
"dependent.var3119","6. Utilities (electricity and gas connections)","strata.names",NA,"Al Jabal Al Gharbi_returnee",60,5.10213456924654,50,70,NA,NA
"dependent.var3217","6. Utilities (electricity and gas connections)","strata.names",NA,"Alkufra_returnee",0,0,0,0,NA,NA
"dependent.var3315","6. Utilities (electricity and gas connections)","strata.names",NA,"Benghazi_returnee",15,2.55106728462327,10,20,NA,NA
"dependent.var3415","6. Utilities (electricity and gas connections)","strata.names",NA,"Benghazi_idp",10,2.55106728462327,5,15,NA,NA
"dependent.var3515","6. Utilities (electricity and gas connections)","strata.names",NA,"Derna_non_displaced",50,0,50,50,NA,NA
"dependent.var3615","6. Utilities (electricity and gas connections)","strata.names",NA,"Benghazi_non_displaced",10,1.27553364231164,7.5,12.5,NA,NA
"dependent.var3715","6. Utilities (electricity and gas connections)","strata.names",NA,"Azzawya_idp",0,0,0,0,NA,NA
"dependent.var3815","6. Utilities (electricity and gas connections)","strata.names",NA,"Aljfara_returnee",10,1.27553364231164,7.5,12.5,NA,NA
"dependent.var3915","6. Utilities (electricity and gas connections)","strata.names",NA,"Derna_idp",50,2.55106728462327,45,55,NA,NA
"dependent.var4015","6. Utilities (electricity and gas connections)","strata.names",NA,"Murzuq_returnee",0,0,0,0,NA,NA
"dependent.var4119","6. Utilities (electricity and gas connections)","strata.names",NA,"Azzawya_returnee",0,0,0,0,NA,NA
"dependent.var4216","6. Utilities (electricity and gas connections)","strata.names",NA,"Ubari_non_displaced",0,2.55106728462327,-5,5,NA,NA
"dependent.var4315","6. Utilities (electricity and gas connections)","strata.names",NA,"Ubari_idp",0,0,0,0,NA,NA
"dependent.var4414","6. Utilities (electricity and gas connections)","strata.names",NA,"Zwara_returnee",10,0,10,10,NA,NA
"dependent.var4513","6. Utilities (electricity and gas connections)","strata.names",NA,"Ghat_returnee",0,5.10213456924654,-10,10,NA,NA
"dependent.var4613","6. Utilities (electricity and gas connections)","strata.names",NA,"Misrata_returnee",0,0,0,0,NA,NA
"dependent.var4713","6. Utilities (electricity and gas connections)","strata.names",NA,"Wadi Ashshati_returnee",0,0,0,0,NA,NA
"dependent.var4813","6. Utilities (electricity and gas connections)","strata.names",NA,"Ubari_returnee",0,0,0,0,NA,NA
"dependent.var4913","6. Utilities (electricity and gas connections)","strata.names",NA,"Ejdabia_returnee",0,10.2042691384931,-20,20,NA,NA
"dependent.var300","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Sebha_idp",100,5.10213456924654,90,110,NA,NA
"dependent.var1103","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Aljufra_idp",40,0,40,40,NA,NA
"dependent.var2101","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Aljufra_non_displaced",40,0,40,40,NA,NA
"dependent.var3100","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Tripoli_idp",50,0,50,50,NA,NA
"dependent.var490","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Wadi Ashshati_non_displaced",150,3.82660092693491,142.5,157.5,NA,NA
"dependent.var525","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Wadi Ashshati_idp",100,2.55106728462327,95,105,NA,NA
"dependent.var625","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Aljfara_non_displaced",65,3.82660092693491,57.5,72.5,NA,NA
"dependent.var722","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Sebha_non_displaced",140,7.65320185386981,125,155,NA,NA
"dependent.var819","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Tripoli_non_displaced",50,5.10213456924654,40,60,NA,NA
"dependent.var917","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Aljfara_idp",50,4.08170765539723,42,58,NA,NA
"dependent.var1016","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Ejdabia_non_displaced",50,5.10213456924654,40,60,NA,NA
"dependent.var1120","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Tripoli_returnee",20,7.65320185386981,5,35,NA,NA
"dependent.var1218","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Alkufra_idp",80,0,80,80,NA,NA
"dependent.var1316","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Sirt_non_displaced",50,2.55106728462327,45,55,NA,NA
"dependent.var1416","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Ghat_non_displaced",200,12.7553364231164,175,225,NA,NA
"dependent.var1516","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Derna_returnee",50,2.55106728462327,45,55,NA,NA
"dependent.var1616","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Al Jabal Al Gharbi_non_displaced",100,5.10213456924654,90,110,NA,NA
"dependent.var1716","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Azzawya_non_displaced",100,0,100,100,NA,NA
"dependent.var1816","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Zwara_non_displaced",50,2.55106728462327,45,55,NA,NA
"dependent.var1916","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Ejdabia_idp",50,2.55106728462327,45,55,NA,NA
"dependent.var2016","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Alkufra_non_displaced",90,5.10213456924654,80,100,NA,NA
"dependent.var2120","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Al Jabal Al Gharbi_idp",80,2.55106728462327,75,85,NA,NA
"dependent.var2218","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Sirt_returnee",50,0,50,50,NA,NA
"dependent.var2316","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Sirt_idp",50,0,50,50,NA,NA
"dependent.var2416","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Murzuq_non_displaced",190,25.5106728462327,140,240,NA,NA
"dependent.var2516","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Sebha_returnee",140,7.65320185386981,125,155,NA,NA
"dependent.var2616","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Misrata_non_displaced",45,3.82660092693491,37.5,52.5,NA,NA
"dependent.var2716","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Misrata_idp",35,1.27553364231164,32.5,37.5,NA,NA
"dependent.var2816","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Ghat_idp",150,12.7553364231164,125,175,NA,NA
"dependent.var2916","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Zwara_idp",65,5.10213456924654,55,75,NA,NA
"dependent.var3016","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Murzuq_idp",200,0,200,200,NA,NA
"dependent.var3120","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Al Jabal Al Gharbi_returnee",80,5.10213456924654,70,90,NA,NA
"dependent.var3218","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Alkufra_returnee",100,7.65320185386981,85,115,NA,NA
"dependent.var3316","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Benghazi_returnee",60,7.65320185386981,45,75,NA,NA
"dependent.var3416","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Benghazi_idp",60,5.10213456924654,50,70,NA,NA
"dependent.var3516","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Derna_non_displaced",40,0,40,40,NA,NA
"dependent.var3616","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Benghazi_non_displaced",60,7.65320185386981,45,75,NA,NA
"dependent.var3716","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Azzawya_idp",100,0,100,100,NA,NA
"dependent.var3816","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Aljfara_returnee",60,2.55106728462327,55,65,NA,NA
"dependent.var3916","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Derna_idp",40,0,40,40,NA,NA
"dependent.var4016","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Murzuq_returnee",200,0,200,200,NA,NA
"dependent.var4120","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Azzawya_returnee",100,0,100,100,NA,NA
"dependent.var4217","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Ubari_non_displaced",95,10.2042691384931,75,115,NA,NA
"dependent.var4316","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Ubari_idp",150,0,150,150,NA,NA
"dependent.var4415","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Zwara_returnee",40,2.55106728462327,35,45,NA,NA
"dependent.var4514","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Ghat_returnee",80,19.1330046346745,42.5,117.5,NA,NA
"dependent.var4614","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Misrata_returnee",35,1.27553364231164,32.5,37.5,NA,NA
"dependent.var4714","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Wadi Ashshati_returnee",150,7.65320185386981,135,165,NA,NA
"dependent.var4814","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Ubari_returnee",140,5.10213456924654,130,150,NA,NA
"dependent.var4914","7. Fuel (for cooking, for vehicles, etc.)","strata.names",NA,"Ejdabia_returnee",60,2.55106728462327,55,65,NA,NA
"dependent.var400","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Sebha_idp",30,17.8574709923629,-5,65,NA,NA
"dependent.var1104","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Aljufra_idp",70,5.10213456924654,60,80,NA,NA
"dependent.var2102","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Aljufra_non_displaced",60,5.10213456924654,50,70,NA,NA
"dependent.var3101","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Tripoli_idp",100,30.6128074154792,40,160,NA,NA
"dependent.var4100","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Wadi Ashshati_non_displaced",60,6.6327749400205,47,73,NA,NA
"dependent.var526","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Wadi Ashshati_idp",30,12.7553364231164,5,55,NA,NA
"dependent.var626","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Aljfara_non_displaced",100,5.10213456924654,90,110,NA,NA
"dependent.var723","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Sebha_non_displaced",60,19.1330046346745,22.5,97.5,NA,NA
"dependent.var820","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Tripoli_non_displaced",0,25.5106728462327,-50,50,NA,NA
"dependent.var918","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Aljfara_idp",75,12.7553364231164,50,100,NA,NA
"dependent.var1017","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Ejdabia_non_displaced",0,12.7553364231164,-25,25,NA,NA
"dependent.var1121","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Tripoli_returnee",0,0,0,0,NA,NA
"dependent.var1219","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Alkufra_idp",100,0,100,100,NA,NA
"dependent.var1317","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Sirt_non_displaced",150,12.7553364231164,125,175,NA,NA
"dependent.var1417","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Ghat_non_displaced",50,22.9596055616094,5.00000000000001,95,NA,NA
"dependent.var1517","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Derna_returnee",100,7.65320185386981,85,115,NA,NA
"dependent.var1617","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Al Jabal Al Gharbi_non_displaced",50,21.6840719192978,7.5,92.5,NA,NA
"dependent.var1717","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Azzawya_non_displaced",200,0,200,200,NA,NA
"dependent.var1817","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Zwara_non_displaced",100,0,100,100,NA,NA
"dependent.var1917","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Ejdabia_idp",0,0,0,0,NA,NA
"dependent.var2017","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Alkufra_non_displaced",75,10.2042691384931,55,95,NA,NA
"dependent.var2121","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Al Jabal Al Gharbi_idp",90,14.030870065428,62.5,117.5,NA,NA
"dependent.var2219","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Sirt_returnee",150,12.7553364231164,125,175,NA,NA
"dependent.var2317","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Sirt_idp",140,12.7553364231164,115,165,NA,NA
"dependent.var2417","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Murzuq_non_displaced",100,12.7553364231164,75,125,NA,NA
"dependent.var2517","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Sebha_returnee",0,19.1330046346745,-37.5,37.5,NA,NA
"dependent.var2617","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Misrata_non_displaced",25,12.7553364231164,3.5527136788005e-15,50,NA,NA
"dependent.var2717","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Misrata_idp",0,2.55106728462327,-5,5,NA,NA
"dependent.var2817","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Ghat_idp",50,14.030870065428,22.5,77.5,NA,NA
"dependent.var2917","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Zwara_idp",60,12.7553364231164,35,85,NA,NA
"dependent.var3017","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Murzuq_idp",150,6.37766821155818,137.5,162.5,NA,NA
"dependent.var3121","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Al Jabal Al Gharbi_returnee",100,38.266009269349,25,175,NA,NA
"dependent.var3219","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Alkufra_returnee",90,5.10213456924654,80,100,NA,NA
"dependent.var3317","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Benghazi_returnee",0,12.7553364231164,-25,25,NA,NA
"dependent.var3417","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Benghazi_idp",0,12.7553364231164,-25,25,NA,NA
"dependent.var3517","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Derna_non_displaced",130,5.10213456924654,120,140,NA,NA
"dependent.var3617","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Benghazi_non_displaced",0,12.7553364231164,-25,25,NA,NA
"dependent.var3717","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Azzawya_idp",150,0,150,150,NA,NA
"dependent.var3817","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Aljfara_returnee",90,10.2042691384931,70,110,NA,NA
"dependent.var3917","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Derna_idp",140,2.55106728462327,135,145,NA,NA
"dependent.var4017","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Murzuq_returnee",200,25.5106728462327,150,250,NA,NA
"dependent.var4121","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Azzawya_returnee",200,0,200,200,NA,NA
"dependent.var4218","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Ubari_non_displaced",60,12.7553364231164,35,85,NA,NA
"dependent.var4317","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Ubari_idp",100,0,100,100,NA,NA
"dependent.var4416","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Zwara_returnee",100,2.55106728462327,95,105,NA,NA
"dependent.var4515","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Ghat_returnee",20,8.92873549618145,2.5,37.5,NA,NA
"dependent.var4615","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Misrata_returnee",0,0,0,0,NA,NA
"dependent.var4715","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Wadi Ashshati_returnee",100,6.37766821155818,87.5,112.5,NA,NA
"dependent.var4815","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Ubari_returnee",35,11.4798027808047,12.5,57.5,NA,NA
"dependent.var4915","8. Health-related expenditures (healthcare, medicine, etc.)","strata.names",NA,"Ejdabia_returnee",0,0,0,0,NA,NA
"dependent.var500","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Sebha_idp",0,0,0,0,NA,NA
"dependent.var1105","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Aljufra_idp",95,5.10213456924654,85,105,NA,NA
"dependent.var2103","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Aljufra_non_displaced",100,0,100,100,NA,NA
"dependent.var3102","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Tripoli_idp",100,38.266009269349,25,175,NA,NA
"dependent.var4101","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Wadi Ashshati_non_displaced",0,0,0,0,NA,NA
"dependent.var527","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Wadi Ashshati_idp",0,0,0,0,NA,NA
"dependent.var627","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Sebha_non_displaced",0,0,0,0,NA,NA
"dependent.var724","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Tripoli_non_displaced",0,12.7553364231164,-25,25,NA,NA
"dependent.var821","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Aljfara_idp",0,0,0,0,NA,NA
"dependent.var919","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Aljfara_non_displaced",0,0,0,0,NA,NA
"dependent.var1018","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Ejdabia_non_displaced",0,0,0,0,NA,NA
"dependent.var1122","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Tripoli_returnee",0,0,0,0,NA,NA
"dependent.var1220","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Alkufra_idp",0,12.7553364231164,-25,25,NA,NA
"dependent.var1318","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Sirt_non_displaced",0,25.5106728462327,-50,50,NA,NA
"dependent.var1418","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Ghat_non_displaced",0,0,0,0,NA,NA
"dependent.var1518","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Derna_returnee",0,12.7553364231164,-25,25,NA,NA
