"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"974.8","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.153846153846154,NA,0,0.353218363648502,"mantika_label","Wadi Ashshati",0.223088327183727,"Pearson's X^2: Rao & Scott adjustment"
"974.9","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.142857142857143,NA,0,0.406367006184601,"mantika_label","Wadi Ashshati",0.223088327183727,"Pearson's X^2: Rao & Scott adjustment"
"975.1","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.517241379310345,NA,0.334224060201292,0.700258698419398,"mantika_label","Aljfara",0.0444964955964763,"Pearson's X^2: Rao & Scott adjustment"
"975.2","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.617647058823529,NA,0.453269514992117,0.782024602654942,"mantika_label","Aljfara",0.0444964955964763,"Pearson's X^2: Rao & Scott adjustment"
"975.3","What type of shelter does your household live in?","Displacement_status","2. House","returnee",0.941176470588235,NA,0.828621119202914,1,"mantika_label","Aljfara",0.0444964955964763,"Pearson's X^2: Rao & Scott adjustment"
"975.4","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.448275862068966,NA,0.266132138969871,0.63041958516806,"mantika_label","Aljfara",0.0444964955964763,"Pearson's X^2: Rao & Scott adjustment"
"975.5","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.382352941176471,NA,0.217975397345058,0.546730485007883,"mantika_label","Aljfara",0.0444964955964763,"Pearson's X^2: Rao & Scott adjustment"
"975.6","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.0588235294117647,NA,0,0.171378880797086,"mantika_label","Aljfara",0.0444964955964763,"Pearson's X^2: Rao & Scott adjustment"
"975.7","What type of shelter does your household live in?","Displacement_status","8. Connection house","idp",0.0344827586206897,NA,0,0.101311234680789,"mantika_label","Aljfara",0.0444964955964763,"Pearson's X^2: Rao & Scott adjustment"
"975.8","What type of shelter does your household live in?","Displacement_status","8. Connection house","non_displaced",0,NA,0,0,"mantika_label","Aljfara",0.0444964955964763,"Pearson's X^2: Rao & Scott adjustment"
"975.9","What type of shelter does your household live in?","Displacement_status","8. Connection house","returnee",0,NA,0,0,"mantika_label","Aljfara",0.0444964955964763,"Pearson's X^2: Rao & Scott adjustment"
"976.1","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.626262626262626,NA,0.530709701824855,0.721815550700398,"mantika_label","Ejdabia",0.00639641251101617,"Pearson's X^2: Rao & Scott adjustment"
"976.2","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.844444444444444,NA,0.769367408493806,0.919521480395083,"mantika_label","Ejdabia",0.00639641251101617,"Pearson's X^2: Rao & Scott adjustment"
"976.3","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.313131313131313,NA,0.221534032613917,0.40472859364871,"mantika_label","Ejdabia",0.00639641251101617,"Pearson's X^2: Rao & Scott adjustment"
"976.4","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.133333333333333,NA,0.0629168667827932,0.203749799883873,"mantika_label","Ejdabia",0.00639641251101617,"Pearson's X^2: Rao & Scott adjustment"
"976.5","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","idp",0.0303030303030303,NA,0,0.0641596441708997,"mantika_label","Ejdabia",0.00639641251101617,"Pearson's X^2: Rao & Scott adjustment"
"976.6","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","non_displaced",0.0111111111111111,NA,0,0.0328246848368376,"mantika_label","Ejdabia",0.00639641251101617,"Pearson's X^2: Rao & Scott adjustment"
"976.7","What type of shelter does your household live in?","Displacement_status","9. Hotel","idp",0,NA,0,0,"mantika_label","Ejdabia",0.00639641251101617,"Pearson's X^2: Rao & Scott adjustment"
"976.8","What type of shelter does your household live in?","Displacement_status","9. Hotel","non_displaced",0.0111111111111111,NA,0,0.0328246848368376,"mantika_label","Ejdabia",0.00639641251101617,"Pearson's X^2: Rao & Scott adjustment"
"976.9","What type of shelter does your household live in?","Displacement_status","8. Connection house","idp",0.0303030303030303,NA,0,0.0641596441708997,"mantika_label","Ejdabia",0.00639641251101617,"Pearson's X^2: Rao & Scott adjustment"
"976.10","What type of shelter does your household live in?","Displacement_status","8. Connection house","non_displaced",0,NA,0,0,"mantika_label","Ejdabia",0.00639641251101617,"Pearson's X^2: Rao & Scott adjustment"
"977.1","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.732558139534884,NA,0.638753470010453,0.826362809059315,"mantika_label","Alkufra",1.53319052908564e-14,"Pearson's X^2: Rao & Scott adjustment"
"977.2","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.0769230769230769,NA,0.0119656917485525,0.141880462097601,"mantika_label","Alkufra",1.53319052908564e-14,"Pearson's X^2: Rao & Scott adjustment"
"977.3","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.25,NA,0.0995599085451572,0.400440091454843,"mantika_label","Alkufra",1.53319052908564e-14,"Pearson's X^2: Rao & Scott adjustment"
"977.4","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.267441860465116,NA,0.173637190940685,0.361246529989547,"mantika_label","Alkufra",1.53319052908564e-14,"Pearson's X^2: Rao & Scott adjustment"
"977.5","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.923076923076923,NA,0.858119537902399,0.988034308251448,"mantika_label","Alkufra",1.53319052908564e-14,"Pearson's X^2: Rao & Scott adjustment"
"977.6","What type of shelter does your household live in?","Displacement_status","2. House","returnee",0.75,NA,0.599559908545157,0.900440091454843,"mantika_label","Alkufra",1.53319052908564e-14,"Pearson's X^2: Rao & Scott adjustment"
"978.1","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.68,NA,0.550365506695698,0.809634493304302,"mantika_label","Sirt",NA,NA
"978.2","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.827586206896552,NA,0.730119844112598,0.925052569680505,"mantika_label","Sirt",NA,NA
"978.3","What type of shelter does your household live in?","Displacement_status","2. House","returnee",0.564705882352941,NA,0.459031620400695,0.670380144305187,"mantika_label","Sirt",NA,NA
"978.4","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.22,NA,0.104880267768544,0.335119732231456,"mantika_label","Sirt",NA,NA
"978.5","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.172413793103448,NA,0.0749474303194946,0.269880155887402,"mantika_label","Sirt",NA,NA
"978.6","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.435294117647059,NA,0.329619855694813,0.540968379599305,"mantika_label","Sirt",NA,NA
"978.7","What type of shelter does your household live in?","Displacement_status","8. Connection house","idp",0.06,NA,0,0.125997985729222,"mantika_label","Sirt",NA,NA
"978.8","What type of shelter does your household live in?","Displacement_status","8. Connection house","non_displaced",0,NA,0,0,"mantika_label","Sirt",NA,NA
"978.9","What type of shelter does your household live in?","Displacement_status","8. Connection house","returnee",0,NA,0,0,"mantika_label","Sirt",NA,NA
"978.10","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","idp",0.04,NA,0,0.0944573797531231,"mantika_label","Sirt",NA,NA
"978.11","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","non_displaced",0,NA,0,0,"mantika_label","Sirt",NA,NA
"978.12","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","returnee",0,NA,0,0,"mantika_label","Sirt",NA,NA
"979.1","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.794871794871795,NA,0.667845361020045,0.921898228723544,"mantika_label","Ghat",NA,NA
"979.2","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.928057553956835,NA,0.8850011424913,0.971113965422369,"mantika_label","Ghat",NA,NA
"979.3","What type of shelter does your household live in?","Displacement_status","2. House","returnee",0.944444444444444,NA,0.86944364697684,1,"mantika_label","Ghat",NA,NA
"979.4","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0,NA,0,0,"mantika_label","Ghat",NA,NA
"979.5","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.0431654676258993,NA,0.00930098684554159,0.077029948406257,"mantika_label","Ghat",NA,NA
"979.6","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.0277777777777778,NA,0,0.081585603953462,"mantika_label","Ghat",NA,NA
"979.7","What type of shelter does your household live in?","Displacement_status","8. Connection house","idp",0,NA,0,0,"mantika_label","Ghat",NA,NA
"979.8","What type of shelter does your household live in?","Displacement_status","8. Connection house","non_displaced",0.0143884892086331,NA,0,0.0342319883630395,"mantika_label","Ghat",NA,NA
"979.9","What type of shelter does your household live in?","Displacement_status","8. Connection house","returnee",0,NA,0,0,"mantika_label","Ghat",NA,NA
"979.10","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","idp",0.0256410256410256,NA,0,0.0753643393658807,"mantika_label","Ghat",NA,NA
"979.11","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","non_displaced",0,NA,0,0,"mantika_label","Ghat",NA,NA
"979.12","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","returnee",0.0277777777777778,NA,0,0.081585603953462,"mantika_label","Ghat",NA,NA
"979.13","What type of shelter does your household live in?","Displacement_status","5. Private building not usually used for shelter (basement, garage, store, warehouse, work site, etc.)","idp",0,NA,0,0,"mantika_label","Ghat",NA,NA
"979.14","What type of shelter does your household live in?","Displacement_status","5. Private building not usually used for shelter (basement, garage, store, warehouse, work site, etc.)","non_displaced",0.00719424460431655,NA,0,0.0212768340647116,"mantika_label","Ghat",NA,NA
"979.15","What type of shelter does your household live in?","Displacement_status","5. Private building not usually used for shelter (basement, garage, store, warehouse, work site, etc.)","returnee",0,NA,0,0,"mantika_label","Ghat",NA,NA
"979.16","What type of shelter does your household live in?","Displacement_status","7. Temporary shelter provided by INGO or local NGO","idp",0.0769230769230769,NA,0,0.160749347174221,"mantika_label","Ghat",NA,NA
"979.17","What type of shelter does your household live in?","Displacement_status","7. Temporary shelter provided by INGO or local NGO","non_displaced",0,NA,0,0,"mantika_label","Ghat",NA,NA
"979.18","What type of shelter does your household live in?","Displacement_status","7. Temporary shelter provided by INGO or local NGO","returnee",0,NA,0,0,"mantika_label","Ghat",NA,NA
"979.19","What type of shelter does your household live in?","Displacement_status","6. Tent or caravan","idp",0.0512820512820513,NA,0,0.120670012215628,"mantika_label","Ghat",NA,NA
"979.20","What type of shelter does your household live in?","Displacement_status","6. Tent or caravan","non_displaced",0,NA,0,0,"mantika_label","Ghat",NA,NA
"979.21","What type of shelter does your household live in?","Displacement_status","6. Tent or caravan","returnee",0,NA,0,0,"mantika_label","Ghat",NA,NA
"979.22","What type of shelter does your household live in?","Displacement_status","10. Camp or informal settlement for displaced persons","idp",0.0512820512820513,NA,0,0.120670012215628,"mantika_label","Ghat",NA,NA
"979.23","What type of shelter does your household live in?","Displacement_status","10. Camp or informal settlement for displaced persons","non_displaced",0.00719424460431655,NA,0,0.0212768340647116,"mantika_label","Ghat",NA,NA
"979.24","What type of shelter does your household live in?","Displacement_status","10. Camp or informal settlement for displaced persons","returnee",0,NA,0,0,"mantika_label","Ghat",NA,NA
"980.1","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.72,NA,0.618180823636871,0.821819176363129,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.2","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.863157894736842,NA,0.793909750102967,0.932406039370718,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.3","What type of shelter does your household live in?","Displacement_status","2. House","returnee",0.876543209876543,NA,0.804761038158066,0.94832538159502,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.4","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.213333333333333,NA,0.120434758928233,0.306231907738434,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.5","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.136842105263158,NA,0.0675939606292825,0.206090249897033,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.6","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.123456790123457,NA,0.0516746184049797,0.195238961841934,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.7","What type of shelter does your household live in?","Displacement_status","Other (specify)","idp",0.0133333333333333,NA,0,0.0393432470919345,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.8","What type of shelter does your household live in?","Displacement_status","Other (specify)","non_displaced",0,NA,0,0,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.9","What type of shelter does your household live in?","Displacement_status","Other (specify)","returnee",0,NA,0,0,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.10","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","idp",0.04,NA,0,0.0844375317030567,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.11","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","non_displaced",0,NA,0,0,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.12","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","returnee",0,NA,0,0,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.13","What type of shelter does your household live in?","Displacement_status","8. Connection house","idp",0.0133333333333333,NA,0,0.0393432470919345,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.14","What type of shelter does your household live in?","Displacement_status","8. Connection house","non_displaced",0,NA,0,0,"mantika_label","Al Jabal Al Gharbi",NA,NA
"980.15","What type of shelter does your household live in?","Displacement_status","8. Connection house","returnee",0,NA,0,0,"mantika_label","Al Jabal Al Gharbi",NA,NA
"981.1","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.516129032258065,NA,0.3396783901781,0.692579674338029,"mantika_label","Derna",0.486694590517117,"Pearson's X^2: Rao & Scott adjustment"
"981.2","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.68,NA,0.550310562595666,0.809689437404334,"mantika_label","Derna",0.486694590517117,"Pearson's X^2: Rao & Scott adjustment"
"981.3","What type of shelter does your household live in?","Displacement_status","2. House","returnee",0.564705882352941,NA,0.458986831571183,0.670424933134699,"mantika_label","Derna",0.486694590517117,"Pearson's X^2: Rao & Scott adjustment"
"981.4","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.483870967741935,NA,0.307420325661971,0.6603216098219,"mantika_label","Derna",0.486694590517117,"Pearson's X^2: Rao & Scott adjustment"
"981.5","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.32,NA,0.190310562595666,0.449689437404334,"mantika_label","Derna",0.486694590517117,"Pearson's X^2: Rao & Scott adjustment"
"981.6","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.423529411764706,NA,0.318168125294192,0.52889069823522,"mantika_label","Derna",0.486694590517117,"Pearson's X^2: Rao & Scott adjustment"
"981.7","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","idp",0,NA,0,0,"mantika_label","Derna",0.486694590517117,"Pearson's X^2: Rao & Scott adjustment"
"981.8","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","non_displaced",0,NA,0,0,"mantika_label","Derna",0.486694590517117,"Pearson's X^2: Rao & Scott adjustment"
"981.9","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","returnee",0.0117647058823529,NA,0,0.0347564235284985,"mantika_label","Derna",0.486694590517117,"Pearson's X^2: Rao & Scott adjustment"
"982.1","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.474358974358974,NA,0.3632967858088,0.585421162909149,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.2","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.727272727272727,NA,0.643860074357003,0.810685380188452,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.3","What type of shelter does your household live in?","Displacement_status","2. House","returnee",0.837837837837838,NA,0.71880433143542,0.956871344240256,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.4","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.5,NA,0.388791484392229,0.611208515607771,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.5","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.245454545454545,NA,0.164852281312727,0.326056809596364,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.6","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.162162162162162,NA,0.0431286557597439,0.28119566856458,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.7","What type of shelter does your household live in?","Displacement_status","7. Temporary shelter provided by INGO or local NGO","idp",0.0128205128205128,NA,0,0.0378423272828956,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.8","What type of shelter does your household live in?","Displacement_status","7. Temporary shelter provided by INGO or local NGO","non_displaced",0,NA,0,0,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.9","What type of shelter does your household live in?","Displacement_status","7. Temporary shelter provided by INGO or local NGO","returnee",0,NA,0,0,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.10","What type of shelter does your household live in?","Displacement_status","8. Connection house","idp",0.0128205128205128,NA,0,0.0378423272828956,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.11","What type of shelter does your household live in?","Displacement_status","8. Connection house","non_displaced",0.00909090909090909,NA,0,0.0268671350524035,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.12","What type of shelter does your household live in?","Displacement_status","8. Connection house","returnee",0,NA,0,0,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.13","What type of shelter does your household live in?","Displacement_status","Prefer not to answer","idp",0,NA,0,0,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.14","What type of shelter does your household live in?","Displacement_status","Prefer not to answer","non_displaced",0.0181818181818182,NA,0,0.0432056140565356,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"982.15","What type of shelter does your household live in?","Displacement_status","Prefer not to answer","returnee",0,NA,0,0,"mantika_label","Zwara",0.00268055848341511,"Pearson's X^2: Rao & Scott adjustment"
"983.1","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.759259259259259,NA,0.644907085736933,0.873611432781585,"mantika_label","Murzuq",0.57493579216873,"Pearson's X^2: Rao & Scott adjustment"
"983.2","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.829787234042553,NA,0.753599164196139,0.905975303888968,"mantika_label","Murzuq",0.57493579216873,"Pearson's X^2: Rao & Scott adjustment"
"983.3","What type of shelter does your household live in?","Displacement_status","2. House","returnee",0.866666666666667,NA,0.744681718339119,0.988651614994214,"mantika_label","Murzuq",0.57493579216873,"Pearson's X^2: Rao & Scott adjustment"
"983.4","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.240740740740741,NA,0.126388567218415,0.355092914263067,"mantika_label","Murzuq",0.57493579216873,"Pearson's X^2: Rao & Scott adjustment"
"983.5","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.159574468085106,NA,0.0853343158497527,0.23381462032046,"mantika_label","Murzuq",0.57493579216873,"Pearson's X^2: Rao & Scott adjustment"
"983.6","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.133333333333333,NA,0.0113483850057856,0.255318281660881,"mantika_label","Murzuq",0.57493579216873,"Pearson's X^2: Rao & Scott adjustment"
"983.7","What type of shelter does your household live in?","Displacement_status","8. Connection house","idp",0,NA,0,0,"mantika_label","Murzuq",0.57493579216873,"Pearson's X^2: Rao & Scott adjustment"
"983.8","What type of shelter does your household live in?","Displacement_status","8. Connection house","non_displaced",0.0106382978723404,NA,0,0.0314362777110556,"mantika_label","Murzuq",0.57493579216873,"Pearson's X^2: Rao & Scott adjustment"
"983.9","What type of shelter does your household live in?","Displacement_status","8. Connection house","returnee",0,NA,0,0,"mantika_label","Murzuq",0.57493579216873,"Pearson's X^2: Rao & Scott adjustment"
"984.1","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.442307692307692,NA,0.306867102405452,0.577748282209932,"mantika_label","Misrata",0.000428419987288205,"Pearson's X^2: Rao & Scott adjustment"
"984.2","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.786666666666667,NA,0.693644802792046,0.879688530541288,"mantika_label","Misrata",0.000428419987288205,"Pearson's X^2: Rao & Scott adjustment"
"984.3","What type of shelter does your household live in?","Displacement_status","2. House","returnee",0.666666666666667,NA,0.477441429865989,0.855891903467344,"mantika_label","Misrata",0.000428419987288205,"Pearson's X^2: Rao & Scott adjustment"
"984.4","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.557692307692308,NA,0.422251717790068,0.693132897594548,"mantika_label","Misrata",0.000428419987288205,"Pearson's X^2: Rao & Scott adjustment"
"984.5","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.213333333333333,NA,0.120311469458712,0.306355197207954,"mantika_label","Misrata",0.000428419987288205,"Pearson's X^2: Rao & Scott adjustment"
"984.6","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.333333333333333,NA,0.144108096532656,0.522558570134011,"mantika_label","Misrata",0.000428419987288205,"Pearson's X^2: Rao & Scott adjustment"
"985.1","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.37037037037037,NA,0.241210255683473,0.499530485057268,"mantika_label","Benghazi",3.78017056979792e-07,"Pearson's X^2: Rao & Scott adjustment"
"985.2","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.475409836065574,NA,0.349736298266854,0.601083373864294,"mantika_label","Benghazi",3.78017056979792e-07,"Pearson's X^2: Rao & Scott adjustment"
"985.3","What type of shelter does your household live in?","Displacement_status","2. House","returnee",0.859375,NA,0.773967257281123,0.944782742718877,"mantika_label","Benghazi",3.78017056979792e-07,"Pearson's X^2: Rao & Scott adjustment"
"985.4","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.62962962962963,NA,0.500469514942732,0.758789744316527,"mantika_label","Benghazi",3.78017056979792e-07,"Pearson's X^2: Rao & Scott adjustment"
"985.5","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.524590163934426,NA,0.398916626135706,0.650263701733146,"mantika_label","Benghazi",3.78017056979792e-07,"Pearson's X^2: Rao & Scott adjustment"
"985.6","What type of shelter does your household live in?","Displacement_status","1. Apartment","returnee",0.125,NA,0.0437480764197547,0.206251923580245,"mantika_label","Benghazi",3.78017056979792e-07,"Pearson's X^2: Rao & Scott adjustment"
"985.7","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","idp",0,NA,0,0,"mantika_label","Benghazi",3.78017056979792e-07,"Pearson's X^2: Rao & Scott adjustment"
"985.8","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","non_displaced",0,NA,0,0,"mantika_label","Benghazi",3.78017056979792e-07,"Pearson's X^2: Rao & Scott adjustment"
"985.9","What type of shelter does your household live in?","Displacement_status","3. Unfinished room(s)","returnee",0.015625,NA,0,0.0460944713425919,"mantika_label","Benghazi",3.78017056979792e-07,"Pearson's X^2: Rao & Scott adjustment"
"986.1","What type of shelter does your household live in?","Displacement_status","1. Apartment","idp",0.176470588235294,NA,0,0.358924754168058,"mantika_label","Ubari",0.0785079485010278,"Pearson's X^2: Rao & Scott adjustment"
"986.2","What type of shelter does your household live in?","Displacement_status","1. Apartment","non_displaced",0.228070175438596,NA,0.118400072347112,0.337740278530081,"mantika_label","Ubari",0.0785079485010278,"Pearson's X^2: Rao & Scott adjustment"
"986.3","What type of shelter does your household live in?","Displacement_status","2. House","idp",0.647058823529412,NA,0.418340422330649,0.875777224728174,"mantika_label","Ubari",0.0785079485010278,"Pearson's X^2: Rao & Scott adjustment"
"986.4","What type of shelter does your household live in?","Displacement_status","2. House","non_displaced",0.754385964912281,NA,0.641876649289564,0.866895280534997,"mantika_label","Ubari",0.0785079485010278,"Pearson's X^2: Rao & Scott adjustment"
"986.5","What type of shelter does your household live in?","Displacement_status","8. Connection house","idp",0.117647058823529,NA,0,0.271848973454548,"mantika_label","Ubari",0.0785079485010278,"Pearson's X^2: Rao & Scott adjustment"
"986.6","What type of shelter does your household live in?","Displacement_status","8. Connection house","non_displaced",0.0175438596491228,NA,0,0.051858879212251,"mantika_label","Ubari",0.0785079485010278,"Pearson's X^2: Rao & Scott adjustment"
"986.7","What type of shelter does your household live in?","Displacement_status","7. Temporary shelter provided by INGO or local NGO","idp",0.0588235294117647,NA,0,0.171436685483624,"mantika_label","Ubari",0.0785079485010278,"Pearson's X^2: Rao & Scott adjustment"
"986.8","What type of shelter does your household live in?","Displacement_status","7. Temporary shelter provided by INGO or local NGO","non_displaced",0,NA,0,0,"mantika_label","Ubari",0.0785079485010278,"Pearson's X^2: Rao & Scott adjustment"
"987","How many rooms are in your household's shelter?","na","NA","NA",7.67235856896473,NA,7.03737275412011,8.30734438380934,"mantika_label","Sebha",NA,"no hypothesis test on case 'Direct reporting'"
"988","How many rooms are in your household's shelter?","na","NA","NA",2.97309058271966,NA,2.49923915909981,3.4469420063395,"mantika_label","Aljufra",NA,"no hypothesis test on case 'Direct reporting'"
"989","How many rooms are in your household's shelter?","na","NA","NA",3.05478707882992,NA,2.77300598002227,3.33656817763756,"mantika_label","Tripoli",NA,"no hypothesis test on case 'Direct reporting'"
"990","How many rooms are in your household's shelter?","na","NA","NA",3.7870099324206,NA,3.52389234460078,4.05012752024042,"mantika_label","Azzawya",NA,"no hypothesis test on case 'Direct reporting'"
"991","How many rooms are in your household's shelter?","na","NA","NA",3.60166694224492,NA,2.80578409910476,4.39754978538508,"mantika_label","Wadi Ashshati",NA,"no hypothesis test on case 'Direct reporting'"
"992","How many rooms are in your household's shelter?","na","NA","NA",3.82059818788567,NA,3.54547578558948,4.09572059018187,"mantika_label","Aljfara",NA,"no hypothesis test on case 'Direct reporting'"
"993","How many rooms are in your household's shelter?","na","NA","NA",4.2645237242512,NA,4.09962543714325,4.42942201135915,"mantika_label","Ejdabia",NA,"no hypothesis test on case 'Direct reporting'"
"994","How many rooms are in your household's shelter?","na","NA","NA",4.34328963048858,NA,3.98920416691473,4.69737509406242,"mantika_label","Alkufra",NA,"no hypothesis test on case 'Direct reporting'"
"995","How many rooms are in your household's shelter?","na","NA","NA",3.14780175963432,NA,3.05344949421053,3.2421540250581,"mantika_label","Sirt",NA,"no hypothesis test on case 'Direct reporting'"
"996","How many rooms are in your household's shelter?","na","NA","NA",3.17335354636643,NA,3.06380541034642,3.28290168238645,"mantika_label","Ghat",NA,"no hypothesis test on case 'Direct reporting'"
"997","How many rooms are in your household's shelter?","na","NA","NA",3.5494316705878,NA,3.30753540306003,3.79132793811558,"mantika_label","Al Jabal Al Gharbi",NA,"no hypothesis test on case 'Direct reporting'"
"998","How many rooms are in your household's shelter?","na","NA","NA",3.01559968443225,NA,2.83639202099329,3.19480734787122,"mantika_label","Derna",NA,"no hypothesis test on case 'Direct reporting'"
"999","How many rooms are in your household's shelter?","na","NA","NA",3.20639026011183,NA,3.03008990586112,3.38269061436254,"mantika_label","Zwara",NA,"no hypothesis test on case 'Direct reporting'"
"1000","How many rooms are in your household's shelter?","na","NA","NA",3.29220276259301,NA,3.17968135381171,3.40472417137432,"mantika_label","Murzuq",NA,"no hypothesis test on case 'Direct reporting'"
